DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1016/j.ijis.2025.10.005,Conducting a systematic literature review of environmental emissions performance and eco-innovation research,"Duarte-Kzam Samuel, Alonso-Martínez Daniel, Martínez-Ferrero Jennifer",International Journal of Innovation Studies,2025,(missing abstract),292933222,0,76,,
10.61132/jeap.v2i4.1708,Analisis Penerapan ESG Reporting terhadap Nilai PT Indofood Sukses Makmur Tbk Periode 2020-2024,"Arka Nurafna, O. Wibowo, Dwi Koerniawati, Akuntansi","Jurnal Ekonomi, Akuntansi, dan Perpajakan",2025,"This study analyzes the implementation of ESG (Environmental, Social, and Governance) reporting on the firm value of PT Indofood Sukses Makmur Tbk during the 2020-2024 period. The main issues examined are how ESG reporting is implemented and the extent of its influence on firm value, as well as which ESG component has the most significant impact. The research method employs a quantitative approach with a causal comparative design, utilizing secondary data sourced from annual reports, sustainability reports, and market data over five years. Firm value is proxied using Tobin's Q ratio, while the level of ESG disclosure is measured based on the GRI Standards framework. Data analysis techniques use multiple linear regression by incorporating control variables including firm size, profitability (ROA), and leverage to enhance result validity. The research findings indicate that ESG reporting has a positive and significant effect on firm value with a coefficient of β = 0.018 and p < 0.001, with a model predictive capability (R²) of 87.3%. Indofood's ESG Score experienced substantial improvement from 56.3% in 2020 to 78.9% in 2024, accompanied by an increase in Tobin's Q from 0.982 to 1.523. Component-wise analysis reveals that the Social aspect provides the highest impact (β = 0.009), followed by Governance (β = 0.007) and Environmental (β = 0.006). These findings provide empirical support for stakeholder theory and resource-based view in the Indonesian emerging market context.",292975498,0,13,,
10.21511/imfi.22(4).2025.15,"The influence of governance, sustainability performance, and innovation on the performance of Indonesian manufacturing listed companies","Abdul Rohman, Agus Purwanto, Akhmad Nurkhin, H. Mukhibad",Investment Management & Financial Innovations,2025,"Type of the article: Research ArticleAbstractThis study examines the influence of governance, sustainability performance, and innovation on firm performance. The study employs a quantitative approach, utilizing panel data regression analysis, on manufacturing companies listed on the Indonesia Stock Exchange from 2019 to 2023. The data collection yielded 782 unbalanced panel datasets as the basis for the analysis. Data were collected through documentation in the form of financial and annual reports during the observation period. The results indicate that sustainability performance has a significant impact on the return on assets. The coefficient is 0.10105182 and is statistically significant at the 5% level. Innovation also affects the return on assets and gross profit margins. The coefficient is 0.02189183 and is statistically significant at the 1% level. The percentage of independent commissioners affects the gross profit margin. The coefficient is –0.01407224 and is statistically significant at the 1% level. No evidence suggests that governance, sustainability performance, or innovation affects return on equity. In general, sustainability performance and innovation are key predictors of a firm’s overall performance.",292983188,0,29,,
10.1080/23311975.2025.2585542,"ESG risk exposure, management and firm risk: new evidence from a panel quantile regression approach","Libe Galdos Urbizu, Eduardo Ortas, Igor Álvarez Etxeberria",Cogent Business &amp; Management,2025,"Abstract This paper addresses how the environmental, social and governance (ESG) risk of a firm influences their global risk. Differentiated ESG risk measures are used to test for an excess risk effect derived from companies’ effective management of ESG risk factors. With a panel quantile regression using the method of moments, we investigated a data set of 4,792 international firms over the 2018–2022 period, yielding a total of 23,960 firm-year observations. The results align with risk management theory, showing that firm risk increases with higher ESG risk. However, ESG risk exposure and unmanaged ESG risk have an asymmetrical effect on firm risk, with the latter being more positively influenced in the upper quantiles. Sensitivity analyses reveal that the findings are robust even during different market cycles, such as the recent COVID-19 pandemic. Managerial implications and insights for investors are useful regarding the riskiness of ESG issues and strategies for mitigating them.",293022316,0,97,,
10.1016/j.eap.2025.11.013,Turbocharging SME Sustainability: AI’s Role in Entrepreneurial Ecosystems,"Haiqing Hu, Zhikang Liang, Hua-Tang Yin, Chun‐Ping Chang",Economic Analysis and Policy,2025,(missing abstract),293022661,0,57,,
10.1002/sd.70370,"Environmental, Social, and Governance (
 ESG
 ) Research: A Systematic Review of Recent Trends (2020–2024)","Jiyeon Kim, Wooyoung Yang",Sustainable Development,2025,"
 The 2020–2024 period marks a pivotal era in sustainable development, characterized by significant regulatory developments, including the EU Corporate Sustainability Reporting Directive (CSRD), the International Sustainability Standards Board standards, and the introduction of mandatory ESG reporting requirements worldwide. This review examines how recent policy changes have reshaped the linkages between ESG and sustainability. Following the PRISMA 2020 guidelines, we conducted a systematic review examining empirical studies of ESG–sustainability performance relationships published between 2020 and 2024. Studies examined the quantitative relationships between ESG sustainability performance and publicly traded corporations. Quality assessment employed the adapted Newcastle–Ottawa Scale with sustainability‐specific criteria. From 2847 screened records, 89 quantitative studies covering 126,000 firms in 67 countries met the inclusion criteria. Overall, 56% reported positive ESG–performance links, 38% mixed/neutral, and 6% negative. Asia‐Pacific showed the strongest positive share (67%), followed by multiregional (61%), Europe (56%), and North America (40%). Manufacturing (74%) and financial services (70%) outperformed technology (33%). This systematic review demonstrates strengthened positive associations and reveals Asia‐Pacific's emergence as a regional leader, providing timely evidence for environmental managers and policymakers navigating post‐2020 regulatory frameworks.",293046733,0,27,,
10.3390/su172210315,A Comparative Analysis of Corporate Sustainability Reporting: A Multi-Method Approach to China and the United States,"Qiao Meng, Daniel Knapp, Leo Brecht, Roland Eckert",Sustainability,2025,"The increasing importance of sustainability reporting requires a deeper understanding of how companies communicate their sustainability efforts across regions and sectors. This study focuses on China and the United States as subjects. By analyzing corporate sustainability reports from these two major economies in 2022, it evaluates the effects of regional and sectoral differences on sustainable practices, with the aim of deepening the understanding of organizational sustainability. Using topic modeling, this study identified the key topics and patterns that companies in the two countries prioritize in their corporate sustainability reporting. A bag-of-words approach was adopted to analyze the attitudes of corporations in two countries toward environmental, social, and governance dimensions, with a focus on sector-specific differences. Finally, sentiment analysis with ClimateBERT assessed the tone of the reports. The findings reveal similarities and sector-specific differences in corporate sustainability reporting between China and the United States, as well as displaying divergent emphases on climate-related risks and opportunities. This study offers a multi-method approach to evaluating corporate sustainability reporting, contributing to a better understanding of sustainability practices in different national and industrial contexts, and offering effective guidance for actual industry regulators and stakeholders.",293053617,0,47,,
10.1177/21582440251381772,ESG Performance and Financial Stability: A Bibliometric and Meta-Analysis,"Changjun Zheng, Md. Abdul Mannan Khan, Mohammad Morshedur Rahman, Syed Moudud-Ul-Huq, Md. Shahinur Rahman",SAGE Open,2025,"The rising popularity of environmental, social, and governance (ESG) investing is prompting private and public sectors to enhance their ESG performance and achieve financial stability. Urging the importance, past research has revealed how stakeholders gradually rely on firms’ ESG disclosures to assess performance and make well-informed financial decisions, yet understanding the nexus between ESG performance and financial stability remains scattered. Unlike previous reviews, this paper thoroughly investigates the relationship by synthesizing 140 articles published between 2011 and 2023. In doing so, this review maps out the scholarly contributions of almost 200 researchers across 40 countries, with about 40% of the studies featuring cross-country analyses. The review identifies that no past studies rely on a single theory to outline ESG disclosure; instead, they mostly underpin multiple theoretical bases, including agency theory, legitimacy theory, stakeholder theory, signaling theory, resource-based view, risk management theory, institutional theory, etc. Also, it points out diverse critical factors influencing ESG performance, such as environmental uncertainty, political and legal environments, ownership structures, board characteristics, and investment efficiency. Contributing to the growing body of ESG literature, this review offers valuable insights into deepening our understanding of ESG performance and financial stability, facilitating future improvements in ESG reporting frameworks. Moreover, it outlines notable future research directions to enrich this evolving research field.",293107739,0,151,,
10.20448/ijsam.v9i2.7598,ESG Rating and Firm Performance of Indonesian LQ45 Listed Companies: The Role of Female Commissioners,"Abdul Rohman, Agus Purwanto, Akhmad Nurkhin, H. Mukhibad",Indonesian Journal of Sustainability Accounting and Management,2025,"This study examines the impact of environmental, social, and governance (ESG) ratings and governance mechanisms on a firm's performance. The purpose of this research is to also analyze the impact of governance mechanisms on ESG. This research employs a sample of LQ45 listed companies in Indonesia from 2020 to 2023, generating 100 panel data units from 25 companies, which were analyzed using random-effects GLS regression. Documentation was used for data collection. The results indicate that ESG ratings do not provide significant evidence of influencing firm performance as measured by return on assets, return on equity, and earnings per share. The presence of a board of directors with several meetings can negatively affect firm performance. A notable finding of this study is the positive and significant impact of the female board of commissioners' composition on the firm's performance, as measured by return on assets and return on equity. The proportion of female board members also significantly impacts ESG ratings. However, only company size can significantly affect EPS. This study suggests that a female board of commissioners has a positive impact on firm performance and ESG ratings. This study extends the upper echelon theory by proving that gender diversity on boards of commissioners plays a significant role in improving a company's financial performance and ESG rating. This study highlights the role of female commissioners on ESG and company performance, emphasizing the importance of gender diversity in boards of commissioners.",293115221,0,44,,
10.3390/e27111164,Information-Theoretic ESG Index Direction Forecasting: A Complexity-Aware Framework,"Kadriye Nurdanay Öztürk, Ö. Yiğit",Entropy,2025,"Sustainable finance exhibits non-linear dynamics, regime shifts, and distributional drift that challenge conventional forecasting, particularly in volatile emerging markets. Conventional models, which often overlook this structural complexity, can struggle to produce stable or reliable probabilistic forecasts. To address this challenge, this study introduces a complexity-aware forecasting framework that operationalizes information-theoretic meta features, Shannon entropy (SE), permutation entropy (PE) and Kullback–Leibler (KL) divergence to make Environmental, Social, and Governance (ESG) index forecasting more stable, probabilistically accurate, and operationally reliable. Applied in an emerging-market setting using Türkiye’s ESG index as a natural stress test, the framework was benchmarked against a macro-technical baseline with a calibrated XGBoost classifier under a strictly chronological, leakage-controlled nested cross-validation protocol and evaluated on a strictly held-out test set. In development, the framework achieved statistically significant improvements in both stability and calibration, reducing fold-level dispersion (by 40.4–66.6%) across all metrics and enhancing probability-level alignment with Brier score reduced by 0.0140 and the ECE by 0.0287. Furthermore, a meta-analytic McNemar’s test confirmed a significant reduction in misclassifications across the development folds. On the strictly held-out test set, the framework’s superiority was confirmed by a statistically significant reduction in classification errors (exact McNemar p < 0.001), alongside strong gains in imbalance-robust metrics such as BAcc (0.618, +12.8%) and the MCC (0.288, +38.5%), achieving an F1-score of 0.719. Overall, the findings of the complexity-aware framework indicate that explicitly representing the market’s informational state and transitions yields more stable, well-calibrated, and operationally reliable forecasts in regime-shifting financial environments, supporting enhanced robustness and practical deployability.",293146432,0,114,,
10.16930/2237-766220253657,O tamanho da empresa muda tudo? uma análise da relação entre ESG e desempenho,"Yvelise Giacomello Piccinin, Paulo Sérgio Ceretta",Revista Catarinense da Ciência Contábil,2025,"Este artigo analisa o papel moderador do tamanho da empresa na relação entre a divulgação de práticas ambientais, sociais e de governança (ESG) e o desempenho corporativo, com foco em empresas situadas nos países membros da Organização para a Cooperação e Desenvolvimento Econômico (OCDE). A pesquisa classifica-se como de natureza descritiva, documental e quantitativa, abrangendo o período de análise de 2019 a 2023. A amostra inicial de 26.017 empresas foi refinada para 5.552, após a exclusão de instituições financeiras e registros com dados incompletos. Para a análise empírica, foram aplicados modelos de regressão quantílica nos quantis τ=0,05; τ=0,50; e τ=0,95, permitindo captar efeitos heterogêneos da performance ESG. Os resultados revelam que empresas de menor tamanho enfrentam obstáculos significativos na implementação de práticas ESG, especialmente devido a restrições financeiras e operacionais. Em contraste, empresas maiores demonstram maior capacidade de internalizar os benefícios dessas práticas, refletindo em melhor desempenho corporativo. A pesquisa contribui ao debate ao evidenciar que o impacto das iniciativas ESG não é uniforme, variando conforme o pilar considerado e o tamanho da organização. Tais achados reforçam a importância de políticas públicas e estratégias empresariais que considerem as especificidades estruturais das empresas para promover a sustentabilidade corporativa de forma equitativa.",293272701,0,39,,
10.1007/s10668-025-07085-4,Big data development and corporate ESG performance: evidence from China,"Shuo Gong, Zhendong Su",Environment Development and Sustainability,2025,(missing abstract),293419019,0,124,,
10.1108/fdar-06-2025-0006,Fintech and SDGs: a bibliometric analysis of the nexus between digital finance and sustainability,Avsheen Kaur,Fintech and Digital Accounting Review,2025,"Purpose This research seeks to explore the changing dynamics between Financial Technology (FinTech) and the United Nations Sustainable Development Goals (SDGs), emphasizing the role of digital finance in promoting inclusive and sustainable growth. Design/methodology/approach A bibliometric analysis was performed utilizing data sourced from the Dimensions database. Following the cleaning and examination of the dataset, VOSviewer was used to create visual representations of citation networks, publication trends and citation connections. The research identifies prominent authors, institutions, journals and thematic groupings associated with FinTech and sustainability. Findings The findings suggest a rising interest among researchers in the role of FinTech in promoting sustainable development, with significant input from particular nations, journals and thematic areas. The research underscores the increasing importance of digital financial instruments in meeting essential sustainability objectives. Dominant terms are “Finance,” “Digital,” and “Financial,” signifying the critical focus on digital financial systems that underpin modern economies. Originality/value This study adds to the expanding research on the relationship between FinTech and the SDGs by presenting a systematic bibliometric analysis. It offers valuable perspectives for academics, policymakers and professionals who are keen to comprehend the changing dynamics between digital finance and sustainable development.",293454074,0,23,,
10.1016/j.sftr.2025.101494,Large language models for sustainability reporting: A systematic review and research agenda,"Seyed Alireza Mousavian Anaraki, Danilo Croce, Roberto Basili",Sustainable Futures,2025,(missing abstract),293465919,0,68,,
10.1002/sd.70370,"Environmental, Social, and Governance ( <scp>ESG</scp> ) Research: A Systematic Review of Recent Trends (2020–2024)","Jiyeon Kim, Wooyoung Yang",Sustainable Development,2025,"ABSTRACT The 2020–2024 period marks a pivotal era in sustainable development, characterized by significant regulatory developments, including the EU Corporate Sustainability Reporting Directive (CSRD), the International Sustainability Standards Board standards, and the introduction of mandatory ESG reporting requirements worldwide. This review examines how recent policy changes have reshaped the linkages between ESG and sustainability. Following the PRISMA 2020 guidelines, we conducted a systematic review examining empirical studies of ESG–sustainability performance relationships published between 2020 and 2024. Studies examined the quantitative relationships between ESG sustainability performance and publicly traded corporations. Quality assessment employed the adapted Newcastle–Ottawa Scale with sustainability‐specific criteria. From 2847 screened records, 89 quantitative studies covering 126,000 firms in 67 countries met the inclusion criteria. Overall, 56% reported positive ESG–performance links, 38% mixed/neutral, and 6% negative. Asia‐Pacific showed the strongest positive share (67%), followed by multiregional (61%), Europe (56%), and North America (40%). Manufacturing (74%) and financial services (70%) outperformed technology (33%). This systematic review demonstrates strengthened positive associations and reveals Asia‐Pacific's emergence as a regional leader, providing timely evidence for environmental managers and policymakers navigating post‐2020 regulatory frameworks.",293619856,0,36,,
10.1108/fdar-06-2025-0006,Fintech and SDGs: a bibliometric analysis of the nexus between digital finance and sustainability,"Avsheen Kaur, Pooja Singh Negi",Fintech and Digital Accounting Review,2025,"Purpose This research seeks to explore the changing dynamics between Financial Technology (FinTech) and the United Nations Sustainable Development Goals (SDGs), emphasizing the role of digital finance in promoting inclusive and sustainable growth. Design/methodology/approach A bibliometric analysis was performed utilizing data sourced from the Dimensions database. Following the cleaning and examination of the dataset, VOSviewer was used to create visual representations of citation networks, publication trends and citation connections. The research identifies prominent authors, institutions, journals and thematic groupings associated with FinTech and sustainability. Findings The findings suggest a rising interest among researchers in the role of FinTech in promoting sustainable development, with significant input from particular nations, journals and thematic areas. The research underscores the increasing importance of digital financial instruments in meeting essential sustainability objectives. Dominant terms are “Finance,” “Digital,” and “Financial,” signifying the critical focus on digital financial systems that underpin modern economies. Originality/value This study adds to the expanding research on the relationship between FinTech and the SDGs by presenting a systematic bibliometric analysis. It offers valuable perspectives for academics, policymakers and professionals who are keen to comprehend the changing dynamics between digital finance and sustainable development.",293633244,0,23,,
10.1002/sd.70370,"Environmental, Social, and Governance ( <scp>ESG</scp> ) Research: A Systematic Review of Recent Trends (2020–2024)","Jiyeon Kim, Wooyoung Yang",Sustainable Development,2025,"ABSTRACT The 2020–2024 period marks a pivotal era in sustainable development, characterized by significant regulatory developments, including the EU Corporate Sustainability Reporting Directive (CSRD), the International Sustainability Standards Board standards, and the introduction of mandatory ESG reporting requirements worldwide. This review examines how recent policy changes have reshaped the linkages between ESG and sustainability. Following the PRISMA 2020 guidelines, we conducted a systematic review examining empirical studies of ESG–sustainability performance relationships published between 2020 and 2024. Studies examined the quantitative relationships between ESG sustainability performance and publicly traded corporations. Quality assessment employed the adapted Newcastle–Ottawa Scale with sustainability‐specific criteria. From 2847 screened records, 89 quantitative studies covering 126,000 firms in 67 countries met the inclusion criteria. Overall, 56% reported positive ESG–performance links, 38% mixed/neutral, and 6% negative. Asia‐Pacific showed the strongest positive share (67%), followed by multiregional (61%), Europe (56%), and North America (40%). Manufacturing (74%) and financial services (70%) outperformed technology (33%). This systematic review demonstrates strengthened positive associations and reveals Asia‐Pacific's emergence as a regional leader, providing timely evidence for environmental managers and policymakers navigating post‐2020 regulatory frameworks.",293747218,0,36,,
10.3934/gf.2025026,"Green banking in transition: ESG disclosure, credit risk governance, and firm value in an institutionally diverse Asia-Pacific dataset","Netti Natarida Marpaung, Faculty of Economics and Business, Universitas Diponegoro, Indonesia, Sugeng Wahyudi, Irene Rini, Demi Pangestuti",Green Finance,2025,(missing abstract),293833482,0,54,,
10.1007/s10668-025-07085-4,Big data development and corporate ESG performance: evidence from China,"Shuo Gong, Zhendong Su",Environment Development and Sustainability,2025,(missing abstract),293834227,0,124,,
10.1002/bsd2.70251,"Responses of Small, Medium and Micro Enterprises to <scp>ESG</scp> Practices of Large Firms: A Multidimensional Perspective in the <scp>B2B</scp> Context",Paul Blaise Issock Issock,Business Strategy & Development,2025,"ABSTRACT Prior research on Environmental, Social, and Governance (ESG) practices has primarily focused on how they affect large firms' financial performance and investor responses, leaving a limited understanding of how key stakeholders, such as small, medium, and micro enterprises (SMMEs), respond to the ESG practices of larger firms. Grounded in Signalling Theory and Stakeholder Salience Theory, this study examines how ESG ratings, disclosure types (voluntary versus mandatory), and pillar salience shape the behavioural responses of SMMEs. Using a mixed‐methods design, the research combines three between‐subjects vignette experiments with a qualitative enquiry. Data were drawn from South African SMME decision‐makers across a field sample (Study 1: n = 101), two independent national online panels (Study 2: n = 200 and Study 3: n = 175), and 17 semi‐structured interviews (Study 4). Findings indicate that higher third‐party ESG ratings significantly enhance SMMEs' positive responses to offers from larger firms. The social pillar consistently emerged as the most influential, reflecting South Africa's inequality and collective welfare priorities, while governance also mattered in compliance‐sensitive industries. By contrast, the type of disclosure (mandatory vs. voluntary) had no measurable impact on SMME responses. Theoretically, this paper links ESG practices to stakeholders' judgments of legitimacy and urgency, clarifying the conditions under which ESG cues translate into cooperative intent. In practice, the paper shows how large firms can better calibrate ESG communication and investment to attract SMME partners in B2B markets.",294013458,0,42,,
10.1108/sampj-12-2024-1395,"Return and volatility spillover among green finance, sustainable and Islamic investments: evidence for environmental sustainability via financial convergence","Anam Tariq, Arshad Hassan, Umar Kayani, Syed Arslan Haider, Amer Qasim",Sustainability Accounting Management and Policy Journal,2025,"Purpose This study aims to examine the dynamic connectedness between green finance, socially responsible investments, Islamic investments and gold. It aims to understand how these connections contribute to environmental sustainability through effective management of green investments, particularly during periods of market turbulence. Design/methodology/approach The study uses time-varying parameters vector auto regressions (TVP-VAR) approach based on generalized forecast error variance decomposition (GEVD). This methodology captures the evolving nature of return spillovers and interconnectedness between the assets studied, especially during the COVID-19 pandemic. Findings The findings suggest that the connectedness among the assets vary over time with a notable heave during the pandemic and a decline during the 2015–2016 oil crisis. Shariah-compliant assets, green bonds and clean energy investments, and are identified as net recipients of shocks, whereas gold, Islamic stocks and sustainable investments act as net transmitters of shocks. This distinction in asset behavior highlights their relatively low level of connectedness throughout the time-varying patterns. Practical implications The findings highlight the importance of understanding dynamic return spillovers and connectedness for investors and policymakers. By recognizing patterns such as net pairwise connectedness between various asset pairs, they can develop strategies to improve portfolio diversification and hedging. This approach helps create resilient investment portfolios aligned with sustainability goals. Social implications Investors can apply these insights and enhance their portfolios to achieve diversification by integrating Islamic investments and Sharia-compliant assets. They can construct portfolios that are both well diversified and aligned with Islamic principles. Additionally, the findings provide crucial guidance for improving diversification within Islamic investments. The research is limited by its focus on specific asset classes and the limited period. Originality/value This study contributes to the growing field of sustainable finance by demonstrating how different investment options, including green bonds and Islamic investments, respond to market shocks. It emphasizes their role in optimal portfolio construction, supporting socially responsible investment strategies and advancing environmental sustainability.",294022211,0,66,,
10.21512/bbr.v16i3.13468,"Integrating Enterprise Risk Management (ERM) and Environmental, Social, and Governance (ESG) Risks into Balanced Scorecard (BSC) for Sustainable Performance in a Rural Bank","Ni Putu Gita Rahmaniati, Perminas Pangeran",DOAJ (DOAJ: Directory of Open Access Journals),2025,"The research explored how integrating Enterprise Risk Management (ERM) based on ISO 31000 with Environmental, Social, and Governance (ESG) risk considerations into a Balanced Scorecard (BSC) framework could enhance sustainable financial performance in small financial institutions. A single-case study was conducted on Rural Bank, PT BPR “C”, while primary and secondary data were collected through questionnaires, interviews, and company documents. Risks were identified, analyzed, evaluated, and addressed in accordance with ISO 31000 principles, while ESG factors were embedded in the strategic mapping of BSC perspectives. The results reveal that environmental risks exert the most significant impact on financial outcomes, notably influencing key indicators such as Non-Performing Loan (NPL), Capital Adequacy Ratio (CAR), and Return on Assets (ROA). They highlight the urgent need for proactive risk mitigation strategies. By mapping risks to strategic objectives, the institution improves transparency, resilience, and alignment between risk management and performance measurement. The findings support extending the Resource-Based View (RBV) and Stakeholder theory, demonstrating that internal capabilities and stakeholder-focused governance can serve as critical drivers of competitive advantage and long-term value creation. The research offers practical contributions by presenting a replicable model for rural banks seeking to integrate ESG risk management into their operational and strategic frameworks. However, as a single-case study reliant on self-reported measures, the findings are limited in generalizability. Future research should explore longitudinal impacts and cross-institutional applications to validate and refine the integrated ERM-ESG-BSC framework proposed.",294028299,0,74,,
10.1002/ijfe.70115,<scp>ESG</scp> Performance and Credit Risk: Evidence From Chinese Manufacturing Companies,"Ya-Nan Wang, Xiao Zhang, Michal Wojewodzki, Yuxin Jian, Fadey AbiDaoud",International Journal of Finance & Economics,2025,"ABSTRACT This study investigates the effect of corporate environmental, social, and governance (ESG) performance on credit risk using a sample of manufacturing firms listed on China's Shanghai and Shenzhen A‐share markets from 2009 to 2021. Employing fixed effects, the generalised method of moments, and instrumental variable models, we find that stronger ESG performance is significantly associated with lower credit risk, as measured by the distance to default. Mediation analysis reveals that this relationship operates primarily through enhanced profitability and improved external governance. In contrast, Tobin's Q acts as a negative channel, potentially reflecting market overvaluation and inefficiencies. ESG's impact also varies across firm types: the risk‐reducing effect is most pronounced among non‐state‐owned enterprises (NSOEs), firms based in eastern provinces, and those in the growth or decline stage of the corporate lifecycle. Further analysis shows that environmental (E) and social (S) pillars drive credit improvements, whereas the governance (G) score has an insignificant effect. Our findings provide theoretical and empirical insights into the ESG–credit risk nexus, highlighting the importance of sector‐specific, regionally sensitive ESG strategies in emerging markets.",294066395,0,70,,
10.21203/rs.3.rs-8211663/v1,AI at the Helm in Redefining Financial Governance: The Role of AI in Shaping Financial Leadership and Strategy,"Uyanna Prosper Chukwufumnanya, Joel Ubaka Uyanna, Fehintola Bolarinwa Kunle",(missing journal),2025,"<title>Abstract</title> <italic>This study investigates the impact of artificial intelligence (AI) on financial leadership and governance effectiveness through a quantitative, positivist methodology. A sample of fifty professionals from finance, accounting, and corporate governance, representing diverse organizations, participated in the research. Data collection employed a structured questionnaire covering six domains: financial leadership and governance effectiveness; AI adoption and integration; AI-driven leadership transformation; AI in strategic financial planning; AI and ethical or regulatory compliance; and organizational context. Each domain was assessed using a 5-point Likert scale. Reliability analysis demonstrated strong internal consistency, with Cronbach’s alpha values exceeding 0.70. Descriptive statistics, Pearson’s correlations, and multiple regression analyses were conducted to evaluate relationships among variables. The results show that AI-driven leadership transformation and AI in strategic financial planning are significant positive predictors of financial leadership effectiveness, highlighting their relevance to governance outcomes. Conversely, AI adoption and integration, ethical or regulatory compliance, and organizational context did not exhibit significant direct effects. The regression model exhibited moderate explanatory power (R = .545, R² = .297, Adjusted R² = .217; F = 3.718, p = .007), indicating that AI-related factors explain a substantial, though incomplete, proportion of the variance in financial leadership effectiveness. The findings indicate that leveraging AI in leadership and strategic planning is essential for enhancing financial governance, whereas adoption, compliance, and context may function as enabling factors rather than direct determinants. These results advance the discourse on AI’s role in financial management and underscore the importance of leadership-oriented AI strategies for improving governance effectiveness.</italic>",294072435,0,7,,
10.1016/j.sftr.2025.101544,"The ESG-insurance: Unraveling the interlinkage among policy uncertainty, ESG practices, and bank efficiency","Ahmed W. Alam, Ashupta Farjana, Benito Sánchez, Hasanul Banna",Sustainable Futures,2025,(missing abstract),294084086,0,143,,
10.21203/rs.3.rs-8211663/v1,AI at the Helm in Redefining Financial Governance: The Role of AI in Shaping Financial Leadership and Strategy,"Uyanna Prosper Chukwufumnanya, Joel Ubaka Uyanna",(missing journal),2025,"<title>Abstract</title> <italic>This study investigates the impact of artificial intelligence (AI) on financial leadership and governance effectiveness through a quantitative, positivist methodology. A sample of fifty professionals from finance, accounting, and corporate governance, representing diverse organizations, participated in the research. Data collection employed a structured questionnaire covering six domains: financial leadership and governance effectiveness; AI adoption and integration; AI-driven leadership transformation; AI in strategic financial planning; AI and ethical or regulatory compliance; and organizational context. Each domain was assessed using a 5-point Likert scale. Reliability analysis demonstrated strong internal consistency, with Cronbach’s alpha values exceeding 0.70. Descriptive statistics, Pearson’s correlations, and multiple regression analyses were conducted to evaluate relationships among variables. The results show that AI-driven leadership transformation and AI in strategic financial planning are significant positive predictors of financial leadership effectiveness, highlighting their relevance to governance outcomes. Conversely, AI adoption and integration, ethical or regulatory compliance, and organizational context did not exhibit significant direct effects. The regression model exhibited moderate explanatory power (R = .545, R² = .297, Adjusted R² = .217; F = 3.718, p = .007), indicating that AI-related factors explain a substantial, though incomplete, proportion of the variance in financial leadership effectiveness. The findings indicate that leveraging AI in leadership and strategic planning is essential for enhancing financial governance, whereas adoption, compliance, and context may function as enabling factors rather than direct determinants. These results advance the discourse on AI’s role in financial management and underscore the importance of leadership-oriented AI strategies for improving governance effectiveness.</italic>",294123240,0,7,,
10.1007/s44163-025-00668-0,“Artificial intelligence for financial inclusion and sustainable development: a systematic literature review”,Nothera R Marak,Discover Artificial Intelligence,2025,(missing abstract),294163549,0,103,,
10.1016/j.telpol.2025.103127,Network infrastructure and corporate development: A dual perspective on corporate social responsibility performance and productivity performance,"Yuhong Huang, Mudan Lan",Telecommunications Policy,2025,(missing abstract),294235047,0,104,,
10.47172/2965-730x.sdgsreview.v5.n9.pe07740,Digital Transformation and the 3c Business Model for Achieving Sustainable Development Goals: Pathways to Export Competitiveness of Food SMEs,Malalina,Journal of Lifestyle and SDGs Review,2025,"Objective: The objective of this study is to deeply investigate the effect of Digital Transformation and the 3C business model on export competitiveness. This study highlights the mediating role of Competitive Advantage, underscoring that Small and Medium-sized Enterprises (SMEs) leverage digital technologies in the relationship. These factors empower SMEs to build and sustain the importance of SMEs in advancing the Sustainable Development Goals (SDGs) by contributing significantly to economic growth and social inclusion, thereby driving inclusive development in emerging economies. Theoretical Framework: The Resource-Based View (RBV) theory is an approach that emphasizes the importance of an organization's internal resources as the key to achieving competitive advantage. Method: Analysis Method used Structural Path Analysis (SEM-PLS) to examine direct relationships, moderating, and mediating roles between variables. Data collection was carried out through surveying 190 food SMEs owners in Indonesia, which are spread across Five Major Production Areas. Results and Discussion: The results reveal that Digital Transformation has a significant effect on Export Effectiveness. The findings also indicate that digital transformation has a direct influence on export competitiveness, but also has an indirect impact through increased competitive advantage. The model enables adaptive strategies that are crucial for international expansion in Export Competitiveness. Research Implications: The findings guide SMEs to adopt the model of digital technologies and the 3C Business Model to improve export readiness, as well as provide evidence-based recommendations for policymakers and the government in designing policies that support the global integration of Export Competitiveness SMEs. Originality/Value: This study contributes to the literature by demonstrating the combination of digital transformation and the 3C Business Model on export competitiveness of SMEs. By integrating digital transformation and the 3C business model into a single empirical framework in the context of SMEs in emerging countries.",294245684,0,31,,
