DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1109/icimtech67074.2025.11265219,Research and Application of Smart Retail Decision Support System based on Big Data Technology,"Naxi Chen, Yibo Zhang, Bolin Huang",International Conference on Information Management and Technology,2025,"With the rapid development of big data and information technology, the retail industry is entering a critical period of digital transformation. This paper proposes a smart retail decision support system based on big data technology. By integrating the sales, inventory and membership data within the enterprise and multi-source data such as external markets and social media, a multi-level data collection, cleaning, storage and processing platform is constructed. The system uses distributed computing architecture, machine learning and deep learning algorithms to realize core functions such as consumer behavior analysis, hybrid recommendation, inventory optimization and sales forecasting, effectively improving data processing efficiency and decision accuracy. In an empirical study of 15TB data of a large retail enterprise, the system showed significant advantages in high-concurrency transaction scenarios: sales, gross profit margin and inventory turnover rate were all improved, while out-of-stock rate and inventory cost were significantly reduced. This study provides an innovative technical path for retail enterprises’ precision marketing and resource allocation and also provides a practical reference for the application of big data technology in traditional industries.",294384358,0,33,,
10.47933/ijeir.1814441,Customer Credit Risk Scoring Using Natural Language Processing (NLP): A News Analysis Approach,"Hayri Sarı, Metin Turan",International journal of engineering and innovative research,2025,"The banking industry must make swift and reliable assessments in credit-granting processes that inherently involve high risk and must be grounded in information about the customer. In credit risk analysis, it is important to consider not only the customer’s past performance and financial position but also the news circulating in the media environment. However, it is not feasible to manually review the large volume of news produced on a daily basis. 
In this study, we aim to automatically process and score customer-related news by employing natural language processing and machine learning–based methods for automated sentiment analysis and named entity recognition. The system comprises the stages of collecting news from RSS sources, performing named entity recognition (NER) and sentiment analysis with Turkish BERT-based models, and then applying the scoring model. The developed framework enables the classification of news items as positive, negative, or neutral and allows these scores to be integrated into credit evaluation processes. Experimental results indicated that the proposed model reliably identifies and classifies the sentiment of customer-related news items in a manner consistent with business experts’ assessments. The evaluation confirmed that the system can automatically collect and analyze news content, supporting faster and more objective decision-making compared to manual review processes.",294398734,0,16,,
10.1016/j.frl.2025.109241,How does green news shrink suppliers' ESG rating divergence?,"YaPin Wang, JiDuo Wang",Finance Research Letters,2025,(missing abstract),294416623,0,21,,
10.1002/bse.70280,"Human-Centric Generative AI in Circular Supply Chains: Theoretical Insights From Ethics, Dynamic Capabilities, and Resource Conservation","Surajit Bag, Muhammad Sabbir Rahman, Sushmi Routray, V. Raja Sreedharan",Business Strategy and the Environment,2025,"
 In response to growing calls for ethical, sustainable, and digitally enabled supply chains, this study investigates how the responsible deployment of generative AI (GenAI) enhances circular supply chain performance (CSP). Anchored in ethical theory, the dynamic capability view (DCV), and conservation of resources (COR) theory, we develop a multitheoretic framework examining how firms' digital humanism orientation and procurement innovation mindset shape responsible GenAI use. We further theorize how this responsible GenAI use activates AI‐augmented supplier development for circularity (AISD) as a dynamic capability, which mediates the relationship between responsible GenAI use and CSP. Contextual stressors, specifically, polycrisis experience and precarious behavior among supply chain professionals, are introduced as moderators that may undermine these relationships. The model is tested using time‐lagged survey data from firms in India and South Africa, analyzed via covariance‐based structural equation modeling. Findings support all proposed relationships across both country contexts. The study contributes by (1) extending ethical theory into GenAI‐enabled circular supply chains, (2) conceptualizing responsible GenAI use and AISD as firm‐level second‐order and first‐order dynamic capabilities that enhance sustainability outcomes, and (3) revealing how crisis‐driven human behavior conditions the efficacy of responsible GenAI in complex supply chain environments. Our results offer actionable insights for building ethically grounded, technologically enabled, and contextually responsive circular supply chains, especially relevant for emerging economies navigating digital transformation under resource constraints.",294418608,0,79,,
10.1145/3770177.3770237,Deep Learning-Based Systemic Risk Early Warning and Contagion Mechanism Analysis in Financial Markets,"Li Liu, Xin Cui, K. Abdykadyrov, Hang Cui",Proceedings of the 2025 International Conference on Economic Management and Big Data Application,2025,"It has been known, though, that being correct in predicting systemic risk in the financial market is not only a technical problem, but it is a key to make it more so when the effect of a ripple turns to a shockwave among linked institutions. Compared to more traditional econometric models, even the smoothest economical models can fail at a stage of high-dimensional nonlinear data. In this work, we suggest a deep learning framework that is based on the promises of LSTM and graph neural network to capture both the temporal dynamics and the contagion structures. The model incorporates the data of interbank and equity markets as well as bond markets to give a comprehensive picture of systemic exposure. It is not perfect, it must be admitted, but the risk alert accuracy 92.847% and contagion path precision 89.523% make the benefits in comparison with classical VaR strategies (about 34 percent) hard to overlook. What is more important, this is not all theory because this is what we consider to be a practical tool that regulators may apply in order to be one step forward of the next financial collapse.",294421963,0,8,,
10.1109/iceiec65904.2025.11273147,A Comparative Study of Machine Learning Algorithms for Electricity Price Forecasting with LIME-Based Interpretability,"Xuanyi Zhao, Jiawen Ding, Xueting Huang, Yibo Zhang",IEEE International Conference on Electronics Information and Emergency Communication,2025,"With the rapid development of electricity markets, price volatility has significantly increased, making accurate forecasting crucial for power system operations and market decisions. Traditional linear models cannot capture the complex nonlinear characteristics of electricity pricing, necessitating advanced machine learning approaches. This study compares eight machine learning models using Spanish electricity market data, integrating consumption, generation, and meteorological variables. The models evaluated include linear regression, ridge regression, decision tree, KNN, random forest, gradient boosting, SVR, and XGBoost. Results show that KNN achieves the best performance with R2 of 0.865, MAE of 3.556, and RMSE of 5.240. To enhance interpretability, LIME analysis reveals that meteorological factors and supply-demand indicators significantly influence price fluctuations through nonlinear relationships. This work demonstrates the effectiveness of machine learning models in electricity price forecasting while improving decision transparency through interpretability analysis.",294424233,0,14,,
10.34659/eis.2025.94.3.1167,The role of AI in ESG and sustainability reporting: a bibliometric study,Justyna Berniak-Woźny,Economics and Environment,2025,"Purpose – This study explores the evolving role of artificial intelligence (AI) in sustainability and ESG reporting, mapping research trends, contributions, and future directions. Methodology/Approach – A two-stage methodology combining bibliometric analysis (304 SCOPUS-indexed documents from 2015–2025) with qualitative content analysis of 18 key publications was applied. Findings—AI enhances ESG reporting through automation, real-time monitoring, predictive analytics, and improved data integrity. These capabilities support organisations in aligning with international standards and responding to growing stakeholder demands for transparency and accountability.  Research Implications – While conceptual frameworks are emerging, empirical validations and sectoral comparisons remain limited. Practical Implications – AI supports more efficient, transparent, and standards-aligned reporting processes, enabling better decision-making and risk mitigation. Social Implications – Ethical and inclusive design of AI systems is crucial to prevent bias and enhance stakeholder trust. Originality/Value – This study offers a comprehensive bibliometric perspective, identifies key AI-enabled advancements, and proposes future research avenues.",294437376,0,27,,
10.3390/bdcc9120312,Subjective Evaluation of Operator Responses for Mobile Defect Identification in Remanufacturing: Application of NLP and Disagreement Tagging,"Abbirah Ahmed, Reenu Mohandas, Arash Joorabchi, Martin J. Hayes",Big Data and Cognitive Computing,2025,"In the context of remanufacturing, particularly mobile device refurbishing, effective operator training is crucial for accurate defect identification and process inspection efficiency. This study examines the application of Natural Language Processing (NLP) techniques to evaluate operator expertise based on subjective textual responses gathered during a defect analysis task. Operators were asked to describe screen defects using open-ended questions, and their responses were compared with expert responses to evaluate their accuracy and consistency. We employed four NLP models, including finetuned Sentence-BERT (SBERT), pre-trained SBERT, Word2Vec, and Dice similarity, to determine their effectiveness in interpreting short, domain-specific text. A novel disagreement tagging framework was introduced to supplement traditional similarity metrics with explainable insights. This framework identifies the root causes of model–human misalignment across four categories: defect type, severity, terminology, and location. Results show that a finetuned SBERT model significantly outperforms other models by achieving Pearsons’s correlation of 0.93 with MAE and RMSE scores of 0.07 and 0.12, respectively, providing more accurate and context-aware evaluations. In contrast, other models exhibit limitations in semantic understanding and consistency. The results highlight the importance of finetuning NLP models for domain-specific applications and demonstrate how qualitative tagging methods can enhance interpretability and model debugging. This combined approach indicates a scalable and transparent methodology for the evaluation of operator responses, supporting the development of more effective training programmes in industrial settings where remanufacturing and sustainability generally are a key performance metric.",294458527,0,39,,
10.1002/ijfe.70115,"ESG
 Performance and Credit Risk: Evidence From Chinese Manufacturing Companies","Yanan Wang, Xiao Zhang, Michal Wojewodzki, Yuxin Jian, Fadey AbiDaoud",International Journal of Finance &amp; Economics,2025,"
 This study investigates the effect of corporate environmental, social, and governance (ESG) performance on credit risk using a sample of manufacturing firms listed on China's Shanghai and Shenzhen A‐share markets from 2009 to 2021. Employing fixed effects, the generalised method of moments, and instrumental variable models, we find that stronger ESG performance is significantly associated with lower credit risk, as measured by the distance to default. Mediation analysis reveals that this relationship operates primarily through enhanced profitability and improved external governance. In contrast, Tobin's Q acts as a negative channel, potentially reflecting market overvaluation and inefficiencies. ESG's impact also varies across firm types: the risk‐reducing effect is most pronounced among non‐state‐owned enterprises (NSOEs), firms based in eastern provinces, and those in the growth or decline stage of the corporate lifecycle. Further analysis shows that environmental (E) and social (S) pillars drive credit improvements, whereas the governance (G) score has an insignificant effect. Our findings provide theoretical and empirical insights into the ESG–credit risk nexus, highlighting the importance of sector‐specific, regionally sensitive ESG strategies in emerging markets.",294462058,0,77,,
10.1145/3770177.3770257,Automated Audit Evidence Extraction and Anomaly Analysis Based on Deep Neural Networks,Manti Lu,Proceedings of the 2025 International Conference on Economic Management and Big Data Application,2025,"This paper proposes an automated audit evidence extraction and anomaly analysis method based on deep neural networks, aimed at improving the efficiency and accuracy of audit work. The method combines Convolutional Neural Networks (CNN) and Recurrent Neural Networks (RNN) to construct a multimodal feature extraction framework, and enhances the identification of key information through an attention mechanism. Furthermore, this paper also proposes an anomaly detection model based on Variational Autoencoders (VAE). Experimental results show that the proposed method achieves an accuracy of 94.312% in the audit evidence extraction task and an F1-score of 91.785% in the anomaly detection task. Compared to traditional methods, the precision and F1-score are improved by 12.456% and 15.892%, respectively, which verifies the effectiveness and practicality of applying deep learning technology in the field of auditing.",294464252,0,12,,
10.58812/esaf.v4i01.792,Bibliometric Mapping of Research on Islamic Environmental Social Responsibility Reporting,Ari Purwanti,The Es Accounting And Finance,2025,"This study conducts a bibliometric analysis to delineate the intellectual framework and thematic progression of research on Islamic Environmental Social Responsibility (ESR) reporting over the period 2000–2025. The main objective is to map publication and citation trends, identify the most influential authors, institutions, journals, and countries, and uncover the dominant and emerging themes in this field. Data were collected from the Scopus and Web of Science databases using a structured search strategy that combined Islamic, environmental, and reporting-related keywords, applied to titles, abstracts, and author keywords. The search was restricted to peer-reviewed journal articles, reviews, and selected conference papers within the defined time span, followed by a multi-stage screening and data-cleaning process to remove duplicates and exclude documents not substantively related to Islamic ESR reporting. The final corpus was analysed using a combination of performance analysis and science-mapping techniques implemented in VOSviewer and the Bibliometrix/Biblioshiny package. Performance analysis was used to describe productivity and impact patterns, while science mapping relied on co-occurrence, co-citation, and collaboration networks to visualise conceptual clusters and the evolution of research themes. The findings show that Malaysia and Indonesia lead global scholarship, with research converging around CSR, Islamic finance, and sustainable development, while ESG, green banking, and maqasid-based sustainability are gaining prominence as newer areas of interest.",294476335,0,29,,
10.3390/su172411337,"Behavioral Channels Linking Firm Characteristics and Environmental, Social, and Governance Performance: Evidence from Chinese Listed Firms","Zhuyun Xie, Yuan Xu, Yuzhe Xie",Sustainability,2025,"This study examines the effects of firm characteristics on environmental, social, and governance (ESG) performance among A-share firms listed in Shanghai and Shenzhen. Drawing on the resource-based view, legitimacy theory, and agency theory, this study examines both direct and indirect mechanisms connecting corporate profitability, firm size, and ownership concentration to enhance ESG performance. This research employs secondary panel data from the CSMAR, DIB, and WIND databases (13,911 observations) and estimates two-way fixed effects models with firm-clustered standard errors. The outcomes show that profitability, firm size, and ESG performance have positive relationships, but ownership concentration is a negative factor in ESG performance. Market share and managers’ risk preferences mediate the relationship between firm characteristics and ESG performance; however, these effects are interpreted as exploratory due to panel data constraints. Internal control enhances these relationships, which emphasize the importance of the process of sustainability itself. The study provides practical insights that managers, policymakers, or investment firms can apply to improve ESG integration accountability in the emerging markets context.",294485370,0,110,,
10.1016/j.jenvman.2025.128311,"Towards net zero: How human capital development-enabled industry 5.0 mitigates circular supply chain leakage under the environmental, social, and governance framework boundaries","Asmae El jaouhari, Ashutosh Samadhiya, Anil Kumar, Sunil Luthra, Eyob Mulat-weldemeskel",Journal of Environmental Management,2025,(missing abstract),294545735,0,119,,
10.48550/arxiv.2512.10501,Zero-shot 3D Map Generation with LLM Agents: A Dual-Agent Architecture for Procedural Content Generation,"Lim Chien Her, Ming Yan, Yanzheng Bai, Ruihao Li, Hao Zhang",arXiv (Cornell University),2025,"Procedural Content Generation (PCG) offers scalable methods for algorithmically creating complex, customizable worlds. However, controlling these pipelines requires the precise configuration of opaque technical parameters. We propose a training-free architecture that utilizes LLM agents for zero-shot PCG parameter configuration. While Large Language Models (LLMs) promise a natural language interface for PCG tools, off-the-shelf models often fail to bridge the semantic gap between abstract user instructions and strict parameter specifications. Our system pairs an Actor agent with a Critic agent, enabling an iterative workflow where the system autonomously reasons over tool parameters and refines configurations to progressively align with human design preferences. We validate this approach on the generation of various 3D maps, establishing a new benchmark for instruction-following in PCG. Experiments demonstrate that our approach outperforms single-agent baselines, producing diverse and structurally valid environments from natural language descriptions. These results demonstrate that off-the-shelf LLMs can be effectively repurposed as generalized agents for arbitrary PCG tools. By shifting the burden from model training to architectural reasoning, our method offers a scalable framework for mastering complex software without task-specific fine-tuning.",294591316,0,25,,
10.1002/csr.70353,How to Mitigate the Impact of <scp>ESG</scp> on Beta: The Hidden Power of Internal Controls,"Emanuele Di Ventura, Giacomo Gotti, Carla Morrone, Riccardo Savio, Emanuele Di Ventura, Giacomo Gotti, Carla Morrone, Riccardo Savio",Corporate Social Responsibility and Environmental Management,2025,"ABSTRACT Among the various literature streams, the impact of Environmental, Social and Governance (ESG) on company's value drivers has raised importance from both stakeholders' and shareholders' perspectives. In this context, the systematic risk component (CAPM's beta) emerges as a critical factor that needs to be deeply analyzed, taking into account ESG. Since the relationship between ESG and the systematic risk is largely controversial, this study aims to explore this latter by also considering the moderating role played by two types of internal controls: the audit committee independence and the ESG‐related executive compensation. To reach the target, an analysis on a sample of 200 non‐financial European listed companies observed from 2015 to 2023 has been performed with a fixed effects estimator and random forest. Findings reveal an inverted U‐shaped relationship between ESG score and beta as well as a moderating role played by the internal controls, providing several theoretical and practical contributions.",294634714,0,44,,
10.1057/s41272-025-00561-6,Optimizing revenue and pricing for UPI transactions using AI-based dynamic pricing models,"Vinod Kumari, Sahil Raj",Journal of Revenue and Pricing Management,2025,(missing abstract),294687389,0,23,,
10.63556/tisej.2025.1652,The Effectiveness of Artificial Intelligence in Financial Analysis: Evidence from Istanbul Stock Exchange 100 (ISE 100),"Fikriye ÜSTÜNER, Erhan ÇANKAL",3 SEKTÖR SOSYAL EKONOMİ DERGİSİ,2025,"The study aims to analyze the effects of macroeconomic indicators on the Istanbul Stock Exchange (ISE 100) index using deep learning techniques based on artificial neural networks, a technology within the realm of artificial intelligence. To forecast ISE 100 index the monthly closing prices for seven macro-economic indicators (Money Supply (M2), Producer Price Index (PPI), Industrial Production Index (IPI), Exchange Rate (USD/TRY), Bond Interest Rates, Brent Oil Prices, and Gold Prices) are used in January 2001 to January 2022. The ISE 100 index has been forecasted within the framework of both deep learning models, including Long Short-Term Memory (LSTM), and Logit and Probit models, and the forecast performances of these methods have been compared. Analysis results reveal that the effects of selected macroeconomic variables on the ISE 100 index intensify during crisis periods, including the COVID-19 pandemic and the global financial crisis of 2008. In addition, the changes in the real sector have a significant impact on the capital sector, and the deep learning model is more successful in predicting financial crises. The results of the analysis show that the LSTM deep learning architectures, developed to analyze the effects of macroeconomic indicators on the ISE 100 index, have a very low error level and give more effective and satisfactory results than Logit-Probit regression models. These results offer guidance information to emerging markets and policymakers.",294860508,0,117,,
10.21203/rs.3.rs-8037100/v1,Consensus or Chaos? The Impact of Listed Companies' Generative AI Disclosure on ESG Rating Divergence: A Signaling Theory Perspective,"Kan Wu, Y Chen, Weicheng Xiao, Jerry C. Hu",(missing journal),2025,"<title>Abstract</title> Publicly listed companies are increasingly disclosing information related to generative artificial intelligence (GAI), yet it remains unclear how environmental, social, and governance (ESG) rating agencies—as key information intermediaries—interpret these complex signals. This study extends signaling theory to examine the effect of corporate GAI disclosures on ESG rating divergence, highlighting that the impact depends on the interaction between signal complexity and signal credibility. Using textual analysis of annual reports from listed firms and combining these with ESG ratings from multiple mainstream agencies, we conduct an empirical investigation. The results show that: (1) low-complexity disclosures, such as merely mentioning GAI concepts or products, have no significant effect on rating divergence; (2) disclosures describing concrete applications and use cases of GAI effectively reduce information asymmetry and thus significantly converge rating divergence; (3) high-complexity disclosures, such as claims of possessing underlying technologies, without sufficient credibility support, increase interpretive difficulty and thereby amplify rating divergence in an inverted U-shaped pattern; and (4) firms' ownership of AI-related patents, serving as a key credibility signal, can substantially mitigate the negative effects of high-complexity disclosures. This study reveals the mechanisms through which emerging technology disclosures shape ESG rating divergence, offering a novel explanatory dimension for understanding its sources, and providing important practical implications for corporate disclosure strategies and market regulation.",294930228,0,64,,
10.1108/jic-02-2025-0040,Shaping ESG modes through intellectual capital: a strategic framework for corporate sustainability and innovation,"Pasquale Sasso, Oxana Bondarenko, Nikolai Chichkanov, Dirk Meissner, Evgenia Kiseleva",Journal of Intellectual Capital,2025,"Purpose This study investigates the relationship between the ESG (environment, social and governance) modes of companies and their innovation activities from the perspective of intellectual capital. Design/methodology/approach A three-stage process was used to analyze a dataset of 1,267 companies from knowledge-intensive industries. In the first stage, principal component analysis was applied to identify the types of ESG-related activities. Next, using cluster analysis, we identified patterns or modes of ESG-related behavior. Third, the identified clusters were compared in terms of their innovation-related behavior. Findings Compared to companies that demonstrated low ESG engagement, enterprises that have adopted comprehensive ESG strategies were found to be more likely to foster innovation and thus achieve sustainable competitive advantages. Our results highlight the particular importance of relational capital in stakeholder collaboration and knowledge sharing. Research limitations/implications While measuring ESG and innovation at the corporate level presents inherent challenges, this study contributes positively by offering a structured categorization of ESG modes, enabling more precise and meaningful comparisons. Our framework reduces ambiguity in assessing ESG-innovation dynamics and provides a solid foundation for future research. Moreover, the study opens exciting avenues for exploration, such as investigating the causal relationship between ESG engagement and innovation outcomes. Future research can build on these insights to examine how specific ESG models drive distinct innovation characteristics, particularly in developing economies and among SMEs, thereby enriching the global understanding of sustainable corporate strategies. Practical implications The study’s findings provide actionable insights for companies, policymakers, and other stakeholders on strategically integrating ESG and innovation. Businesses can leverage these insights to better align their ESG and innovation strategies, recognizing the critical role of relational and structural capital. Fragmented ESG communication yields limited value compared to cohesive strategies that foster external collaboration. Policymakers, in turn, should link innovation incentives to broader ESG strategies, ensuring a holistic integration that encompasses all ESG dimensions to enhance long-term competitiveness and sustainability. Social implications Adopting a broad ESG approach, rather than focusing on isolated aspects, is crucial for fostering sustainable innovation and generating societal benefits. Companies should assess ESG holistically, considering environmental, social and governance dimensions to maximize synergies with innovation. Stakeholder engagement and external cooperation are essential for developing effective and inclusive ESG initiatives. Furthermore, greater emphasis should be placed on the social dimension of ESG, which remains underdeveloped in many organizations. Future research could explore how small and medium-sized enterprises navigate this relationship and examine regional differences to better understand the social impact of ESG and innovation. Originality/value The results offer meaningful insights for corporate strategy, including the need for a holistic approach to intellectual capital management in ESG-driven innovation. In order to promote long-term sustainability and value creation, policymakers should encourage the alignment of innovation incentives with broader ESG frameworks.",294931066,0,91,,
10.54518/rh.5.5.2025.816,Do Sharia-Indexed Firms Enhance ESG Disclosure? Evidence from Indonesian Mining,"Meilenia Rahma Salisa, Yudisthira Jannata Muhammad Isa",Research Horizon,2025,"This study explores the influence of asset retirement obligations and firm size on environmental, social, and governance disclosure, with Sharia index inclusion as a moderating factor among mining companies listed on the Indonesia Stock Exchange (IDX) from 2021 to 2024. The aim is to assess how environmental liabilities and organizational resources affect environmental, social, and governance disclosure and whether Sharia compliance modifies these relationships, contributing to ESG and Islamic finance literature. The research analyzes panel data from mining firms using moderated regression to evaluate the impact of asset retirement obligations, firm size, and Sharia index inclusion on environmental, social, and governance disclosure. Findings show that of asset retirement obligations and firm size positively influence ESG disclosure, driven by transparency needs and resource availability. However, Sharia index inclusion does not strengthen the asset retirement obligations environmental, social, and governance link, as firms view reclamation as a financial burden rather than a sustainability commitment. Conversely, it enhances the firm size-environmental, social, and governance relationship, reflecting higher stakeholder expectations for Sharia-compliant firms. The study highlights of asset retirement obligations and firm size as key drivers of ESG disclosure, with Sharia compliance amplifying the size effect but not environmental commitments. It offers practical insights for regulators, investors, and managers to foster sustainable governance in resource-intensive sectors.",294983172,0,43,,
10.16930/2237-7662202536572,Does company size change everything? an analysis of the relationship between ESG and performanceo,"Yvelise Giacomello Piccinin, Paulo Sergio Ceretta",Revista Catarinense da Ciência Contábil,2025,"This article examines the moderating role of company size in the relationship between the disclosure of environmental, social, and governance (ESG) practices and corporate performance, focusing on firms located in member countries of the Organisation for Economic Co-operation and Development (OECD). The research is classified as descriptive, documentary, and quantitative, covering the period from 2019 to 2023. The initial sample of 26,017 companies was refined to 5,552 after excluding financial institutions and records with incomplete data. For the empirical analysis, quantile regression models were applied at τ = 0.05, τ = 0.50. and τ = 0.95, allowing the capture of heterogeneous effects of ESG performance. The results reveal that smaller companies face significant obstacles in implementing ESG practices, particularly due to financial and operational constraints. In contrast, larger companies demonstrate greater capacity to internalize the benefits of these practices, which is reflected in improved corporate performance. The study contributes to the ongoing debate by showing that the impact of ESG initiatives is not uniform, varying according to the pillar considered and the size of the organization. These findings reinforce the importance of public policies and business strategies that take into account the structural specificities of companies in order to promote corporate sustainability more equitably.",294989010,0,35,,
10.1016/j.eneco.2025.109090,The predictive effects of Fintech-ESG dynamic interdependence: A global perspective on Cleantech energy transition risk,"Martin Enilov, Edna Delantar, Mamata Parhi",Energy Economics,2025,(missing abstract),295098197,0,148,,
10.3389/frsus.2025.1654564,The impact of ESG environmental performance on corporate performance: evidence from China,"Di Wu, Qingxin Zhu",Frontiers in Sustainability,2025,"Against the backdrop of global sustainable development, how to translate environmental performance under the ESG framework into tangible corporate outcomes remains a pressing issue that warrants in-depth investigation. Drawing on data from China’s A-share listed firms from 2006 to 2022, this study empirically examines the impact of ESG environmental performance on corporate performance. The results reveal that ESG environmental performance significantly enhances corporate performance. This finding remains robust after addressing potential endogeneity by employing analyst attention as an instrumental variable and treating the implementation of the Environmental Protection Law as a quasi-natural experiment. The mechanism analysis indicates that green innovation serves as a crucial channel through which ESG environmental performance promotes corporate performance. Further, the moderating analysis shows that firms with stronger market competitiveness amplify the positive effect of ESG environmental performance on corporate performance. This amplification arises from the dual mechanism of strengthening the contribution of green innovation to firm performance while simultaneously weakening the driving effect of ESG environmental performance on green innovation. The heterogeneity analysis demonstrates that the positive impact of ESG environmental performance on corporate performance is more pronounced among non-state-owned enterprises, firms with executives holding green backgrounds, companies without environmental penalties, and those operating in non-high-tech and non-high-pollution industries. Overall, this study provides theoretical support for corporate green transformation and offers valuable policy implications for optimizing sustainable development strategies.",295188130,0,9,,
10.2478/foli-2025-0021,Sustainability Accounting Research in the MENA Region: A Bibliometric Review,"Mohamed Anas Belidan, Halima Baghad",Folia Oeconomica Stetinensia,2025,"Abstract Research background Sustainability accounting is gaining recognition in the MENA region for assessing impacts amidst challenges like water scarcity and oil dependence. Despite lacking regulations, initiatives such as the Saudi 2030 Vision and the Qatar 2030 Vision emphasize the need for governance reform and improved sustainability reporting. Purpose Our study addresses the lack of comprehensive literature reviews in sustainability accounting in the MENA region by analyzing existing research. It provides insights into current studies, identifies key themes and trends, and highlights areas for further exploration. Covering data from over 18 years, the findings offer an overview of the developmental stages and prospects of sustainability reporting for researchers and stakeholders in both industry and academia. Research methodology Employing a mixed-methods approach, this study utilizes a bibliometric analysis, qualitative assessment, and content analysis to explore the field of sustainability accounting within the MENA region. Over a thousand related papers are quantitatively analyzed, with validation from reputable source Scopus. Results Our research reveals a remarkable surge in sustainability accounting research in the MENA region, connected to diverse theories and themes, showcasing immense future potential. A key feature of this research is the frequent collaboration between local and international researchers, which significantly aids in spreading knowledge and advancing sustainability accounting research. Novelty This study examines the role of sustainability accounting in various research areas within the MENA region. It also outlines practical approaches to utilizing sustainability reporting, contributing to advancements in research and development. As of the date this paper was written, and to the extent of our knowledge, there were no existing research papers specifically focused on the MENA region within this scope.",295218762,0,57,,
10.1177/09711023251400101,Are Companies Walking the Talk on Diversity and Inclusion? A Holistic Examination of Human Capital Disclosure Practices,"Shashank Gupta, Rachana Jaiswal",NMIMS Management Review,2025,"This study examines human capital disclosure (HCD) practices among NIFTY 100 environmental, social, and governance (ESG) index companies in India, with a focus on sustainability reports. Using the GRI-G4 framework and prior academic models, a multidimensional HCD index was developed to measure disclosure across employment, health and safety, training, diversity, and human rights. Content analysis and panel regression reveal that while companies extensively report on health, safety, and training, disclosures regarding diversity, equity, and inclusion (DEI) and human rights remain limited and inconsistent. These findings underscore selective disclosure practices, with firms prioritizing reputationally safer domains while underreporting sensitive issues. The study contributes theoretically by extending stakeholder, signaling, and information disclosure perspectives to the Indian ESG context and methodologically by offering a replicable coding scheme that captures disclosure depth. Practical implications underscore the need for managers to enhance DEI reporting. At the same time, regulators, such as SEBI, must enforce standardized and transparent disclosures to align with global ESG standards and the Sustainable Development Goals.",295267326,0,69,,
10.3390/smartcities8060210,An Attempt to Assess the Impact of AI as a Modern Tool for Regional Policy in the Process of Innovative and Economic Development of European Regions,"Nikolay Tsonkov, Miroslav Zlatev",Smart Cities,2025,"The beginning of the 21st century is associated with a significant technological leap on a global scale, which has had a substantial impact on production and economic processes at the national and regional levels. This radical technological change in the economy is linked to the emergence and development of artificial intelligence and effective knowledge management, which are the main drivers of economic growth. The use of AI today can be traced in many different areas of applied science—medicine, physics, mathematics, and engineering design, including modeling, planning, and management of territorial systems. The accumulation of large databases and other information necessary for AI to function is directly related to the spatial aspects of economic development, which is also based on local potential (a place-based approach). At the same time, local knowledge resources and innovation potential are not fully utilized in the context of technology diffusion and AI implementation in individual countries and regions. In this regard, this study aims to analyze the role of regional innovation systems, with a focus on AI development, and to track their impact across individual European regions, using NUTS2 spatial-level data to ensure objectivity. The authors consider AI innovation a modern tool for decision-making in the implementation of regional policy, with a specific impact on cohesion between EU regions. The results of the study show a direct link between the localization of regional innovation systems, R &amp; D expenditure, AI implementation, and the economic development of European regions. Important factors influencing this process are the degree of Internet coverage, the capacity to generate innovation, the degree of AI implementation in the individual economic sectors of the countries, the growth of the ICT sector in relation to the overall development of GDP and the economy, and the result of the smart specialisation of regional innovation systems.",295270862,0,62,,
10.12732/ijam.v38i5.1493,"UNDERSTANDING THE CHANGING DISCOURSE OF FOREIGN EXCHANGE MARKETS: INSIGHTS, CHALLENGES, AND OPPORTUNITIES",Pranabananda Rath,International Journal of Apllied Mathematics,2025,"One of the most important pillars of financial stability in the world is the foreign exchange (FX) markets, which drives international trade, international investment, monetary policy, and macroeconomic stability. As they are central to the world economy, scholars, practitioners and policymakers need to know how the FX research has developed over the years. The paper examines a full dataset of 2,994 examples of articles Scopus-indexed (over 100 years of study, 19192026) in order to identify overarching thematic trends and mental frameworks in FX research. Based on a sophisticated Natural Language Processing (NLP) tool, namely Latent Dirichlet Allocation (LDA) topic modeling, the paper analyses the abstract of these articles and discovers prevailing themes, paradigm changes, and future research topics. The review shows that there are ten large thematic groups, the derivatives pricing and market efficiency have become the most significant line of research, and the next ones are monetary policy, global economic linkages, forecasting models as well as corporate hedging strategies. Moreover, there is an increased level of research output after 2000, which can be explained by the development of digital technologies, globalization, and data-driven financial modeling. In general, the research offers a coherent and detailed mapping of the literature in FX, not only pointing out the already established areas and providing an in-depth understanding of a particular field but also presenting a set of excellent insights to inform further research in that fast-paced area.",295301674,0,48,,
